trip_id,start_time,end_time,headway_secs
"3693","20:01:00","22:00:00","1500"
"3694","06:00:00","08:00:00","600"
"3694","08:01:00","15:00:00","1500"
"3694","15:01:00","20:00:00","900"
"3694","20:01:00","22:00:00","1500"
"3695","06:00:00","08:00:00","600"
"3695","08:01:00","15:00:00","1500"
"3695","15:01:00","20:00:00","900"
"3695","20:01:00","22:00:00","1500"
"3696","06:00:00","08:00:00","600"
"3696","08:01:00","15:00:00","1500"
"3696","15:01:00","20:00:00","900"
"3696","20:01:00","22:00:00","1500"
"3697","06:00:00","08:00:00","600"
"3697","08:01:00","15:00:00","1500"
"3697","15:01:00","20:00:00","900"
"3697","20:01:00","22:00:00","1500"
"3698","06:00:00","08:00:00","600"
"3698","08:01:00","15:00:00","1500"
"3698","15:01:00","20:00:00","900"
"3698","20:01:00","22:00:00","1500"
"3699","06:00:00","08:00:00","600"
"3699","08:01:00","15:00:00","1500"
"3699","15:01:00","20:00:00","900"
"3699","20:01:00","22:00:00","1500"
"3700","06:00:00","08:00:00","600"
"3700","08:01:00","15:00:00","1500"
"3700","15:01:00","20:00:00","900"
"3700","20:01:00","22:00:00","1500"
"3701","06:00:00","08:00:00","600"
"3701","08:01:00","15:00:00","1500"
"3701","15:01:00","20:00:00","900"
"3701","20:01:00","22:00:00","1500"
"3702","06:00:00","08:00:00","600"
"3702","08:01:00","15:00:00","1500"
"3702","15:01:00","20:00:00","900"
"3702","20:01:00","22:00:00","1500"
"3703","06:00:00","08:00:00","600"
"3703","08:01:00","15:00:00","1500"
"3703","15:01:00","20:00:00","900"
"3703","20:01:00","22:00:00","1500"
"3704","06:00:00","08:00:00","600"
"3704","08:01:00","15:00:00","1500"
"3704","15:01:00","20:00:00","900"
"3704","20:01:00","22:00:00","1500"
"3705","06:00:00","08:00:00","600"
"3705","08:01:00","15:00:00","1500"
"3705","15:01:00","20:00:00","900"
"3705","20:01:00","22:00:00","1500"
"3706","06:00:00","08:00:00","600"
"3706","08:01:00","15:00:00","1500"
"3706","15:01:00","20:00:00","900"
"3706","20:01:00","22:00:00","1500"
"3707","06:00:00","08:00:00","600"
"3707","08:01:00","15:00:00","1500"
"3707","15:01:00","20:00:00","900"
"3707","20:01:00","22:00:00","1500"
"3708","06:00:00","08:00:00","600"
"3708","08:01:00","15:00:00","1500"
"3708","15:01:00","20:00:00","900"
"3708","20:01:00","22:00:00","1500"
"3709","06:00:00","08:00:00","600"
"3709","08:01:00","15:00:00","1500"
"3709","15:01:00","20:00:00","900"
"3709","20:01:00","22:00:00","1500"
"3710","06:00:00","08:00:00","600"
"3710","08:01:00","15:00:00","1500"
"3710","15:01:00","20:00:00","900"
"3710","20:01:00","22:00:00","1500"
"3711","06:00:00","08:00:00","600"
"3711","08:01:00","15:00:00","1500"
"3711","15:01:00","20:00:00","900"
"3711","20:01:00","22:00:00","1500"
"3712","06:00:00","08:00:00","600"
"3712","08:01:00","15:00:00","1500"
"3712","15:01:00","20:00:00","900"
"3712","20:01:00","22:00:00","1500"
"3713","06:00:00","08:00:00","600"
"3713","08:01:00","15:00:00","1500"
"3713","15:01:00","20:00:00","900"
"3713","20:01:00","22:00:00","1500"
"3714","06:00:00","08:00:00","600"
"3714","08:01:00","15:00:00","1500"
"3714","15:01:00","20:00:00","900"
"3714","20:01:00","22:00:00","1500"
"3715","06:00:00","08:00:00","600"
"3715","08:01:00","15:00:00","1500"
"3715","15:01:00","20:00:00","900"
"3715","20:01:00","22:00:00","1500"
"3716","06:00:00","08:00:00","600"
"3716","08:01:00","15:00:00","1500"
"3716","15:01:00","20:00:00","900"
"3716","20:01:00","22:00:00","1500"
"3717","06:00:00","08:00:00","600"
"3717","08:01:00","15:00:00","1500"
"3717","15:01:00","20:00:00","900"
"3717","20:01:00","22:00:00","1500"
"3718","06:00:00","08:00:00","600"
"3718","08:01:00","15:00:00","1500"
"3718","15:01:00","20:00:00","900"
"3718","20:01:00","22:00:00","1500"
"3719","06:00:00","08:00:00","600"
"3719","08:01:00","15:00:00","1500"
"3719","15:01:00","20:00:00","900"
"3719","20:01:00","22:00:00","1500"
"3720","06:00:00","08:00:00","600"
"3720","08:01:00","15:00:00","1500"
"3720","15:01:00","20:00:00","900"
"3720","20:01:00","22:00:00","1500"
"3721","06:00:00","08:00:00","600"
"3721","08:01:00","15:00:00","1500"
"3721","15:01:00","20:00:00","900"
"3721","20:01:00","22:00:00","1500"
"3722","06:00:00","08:00:00","600"
"3722","08:01:00","15:00:00","1500"
"3722","15:01:00","20:00:00","900"
"3722","20:01:00","22:00:00","1500"
"3723","06:00:00","08:00:00","600"
"3723","08:01:00","15:00:00","1500"
"3723","15:01:00","20:00:00","900"
"3723","20:01:00","22:00:00","1500"
"3724","06:00:00","08:00:00","600"
"3724","08:01:00","15:00:00","1500"
"3724","15:01:00","20:00:00","900"
"3724","20:01:00","22:00:00","1500"
"3725","06:00:00","08:00:00","600"
"3725","08:01:00","15:00:00","1500"
"3725","15:01:00","20:00:00","900"
"3725","20:01:00","22:00:00","1500"
"3726","06:00:00","08:00:00","600"
"3726","08:01:00","15:00:00","1500"
"3726","15:01:00","20:00:00","900"
"3726","20:01:00","22:00:00","1500"
"3727","06:00:00","08:00:00","600"
"3727","08:01:00","15:00:00","1500"
"3727","15:01:00","20:00:00","900"
"3727","20:01:00","22:00:00","1500"
"3728","06:00:00","08:00:00","600"
"3728","08:01:00","15:00:00","1500"
"3728","15:01:00","20:00:00","900"
"3728","20:01:00","22:00:00","1500"
"3729","06:00:00","08:00:00","600"
"3729","08:01:00","15:00:00","1500"
"3729","15:01:00","20:00:00","900"
"3729","20:01:00","22:00:00","1500"
"3730","06:00:00","08:00:00","600"
"3730","08:01:00","15:00:00","1500"
"3730","15:01:00","20:00:00","900"
"3730","20:01:00","22:00:00","1500"
"3731","06:00:00","08:00:00","600"
"3731","08:01:00","15:00:00","1500"
"3731","15:01:00","20:00:00","900"
"3731","20:01:00","22:00:00","1500"
"3732","06:00:00","08:00:00","600"
"3732","08:01:00","15:00:00","1500"
"3732","15:01:00","20:00:00","900"
"3732","20:01:00","22:00:00","1500"
"3733","06:00:00","08:00:00","600"
"3733","08:01:00","15:00:00","1500"
"3733","15:01:00","20:00:00","900"
"3733","20:01:00","22:00:00","1500"
"3734","06:00:00","08:00:00","600"
"3734","08:01:00","15:00:00","1500"
"3734","15:01:00","20:00:00","900"
"3734","20:01:00","22:00:00","1500"
"3735","06:00:00","08:00:00","600"
"3735","08:01:00","15:00:00","1500"
"3735","15:01:00","20:00:00","900"
"3735","20:01:00","22:00:00","1500"
"3736","06:00:00","08:00:00","600"
"3736","08:01:00","15:00:00","1500"
"3736","15:01:00","20:00:00","900"
"3736","20:01:00","22:00:00","1500"
"3737","06:00:00","08:00:00","600"
"3737","08:01:00","15:00:00","1500"
"3737","15:01:00","20:00:00","900"
"3737","20:01:00","22:00:00","1500"
"3738","06:00:00","08:00:00","600"
"3738","08:01:00","15:00:00","1500"
"3738","15:01:00","20:00:00","900"
"3738","20:01:00","22:00:00","1500"
"3739","06:00:00","08:00:00","600"
"3739","08:01:00","15:00:00","1500"
"3739","15:01:00","20:00:00","900"
"3739","20:01:00","22:00:00","1500"
"3740","06:00:00","08:00:00","600"
"3740","08:01:00","15:00:00","1500"
"3740","15:01:00","20:00:00","900"
"3740","20:01:00","22:00:00","1500"
"3741","06:00:00","08:00:00","600"
"3741","08:01:00","15:00:00","1500"
"3741","15:01:00","20:00:00","900"
"3741","20:01:00","22:00:00","1500"
"3742","06:00:00","08:00:00","600"
"3742","08:01:00","15:00:00","1500"
"3742","15:01:00","20:00:00","900"
"3742","20:01:00","22:00:00","1500"
"3743","06:00:00","08:00:00","600"
"3743","08:01:00","15:00:00","1500"
"3743","15:01:00","20:00:00","900"
"3743","20:01:00","22:00:00","1500"
"3744","06:00:00","08:00:00","600"
"3744","08:01:00","15:00:00","1500"
"3744","15:01:00","20:00:00","900"
"3744","20:01:00","22:00:00","1500"
"3745","06:00:00","08:00:00","600"
"3745","08:01:00","15:00:00","1500"
"3745","15:01:00","20:00:00","900"
"3745","20:01:00","22:00:00","1500"
"3746","06:00:00","08:00:00","600"
"3746","08:01:00","15:00:00","1500"
"3746","15:01:00","20:00:00","900"
"3746","20:01:00","22:00:00","1500"
"3747","06:00:00","08:00:00","600"
"3747","08:01:00","15:00:00","1500"
"3747","15:01:00","20:00:00","900"
"3747","20:01:00","22:00:00","1500"
"3748","06:00:00","08:00:00","600"
"3748","08:01:00","15:00:00","1500"
"3748","15:01:00","20:00:00","900"
"3748","20:01:00","22:00:00","1500"
"3749","06:00:00","08:00:00","600"
"3749","08:01:00","15:00:00","1500"
"3749","15:01:00","20:00:00","900"
"3749","20:01:00","22:00:00","1500"
"3750","06:00:00","08:00:00","600"
"3750","08:01:00","15:00:00","1500"
"3750","15:01:00","20:00:00","900"
"3750","20:01:00","22:00:00","1500"
"3751","06:00:00","08:00:00","600"
"3751","08:01:00","15:00:00","1500"
"3751","15:01:00","20:00:00","900"
"3751","20:01:00","22:00:00","1500"
"3752","06:00:00","08:00:00","600"
"3752","08:01:00","15:00:00","1500"
"3752","15:01:00","20:00:00","900"
"3752","20:01:00","22:00:00","1500"
"3753","06:00:00","08:00:00","600"
"3753","08:01:00","15:00:00","1500"
"3753","15:01:00","20:00:00","900"
"3753","20:01:00","22:00:00","1500"
"3754","06:00:00","08:00:00","600"
"3754","08:01:00","15:00:00","1500"
"3754","15:01:00","20:00:00","900"
"3754","20:01:00","22:00:00","1500"
"3755","06:00:00","08:00:00","600"
"3755","08:01:00","15:00:00","1500"
"3755","15:01:00","20:00:00","900"
"3755","20:01:00","22:00:00","1500"
"3756","06:00:00","08:00:00","600"
"3756","08:01:00","15:00:00","1500"
"3756","15:01:00","20:00:00","900"
"3756","20:01:00","22:00:00","1500"
"3757","06:00:00","08:00:00","600"
"3757","08:01:00","15:00:00","1500"
"3757","15:01:00","20:00:00","900"
"3757","20:01:00","22:00:00","1500"
"3758","06:00:00","08:00:00","600"
"3758","08:01:00","15:00:00","1500"
"3758","15:01:00","20:00:00","900"
"3758","20:01:00","22:00:00","1500"
"3759","06:00:00","08:00:00","600"
"3759","08:01:00","15:00:00","1500"
"3759","15:01:00","20:00:00","900"
"3759","20:01:00","22:00:00","1500"
"3760","06:00:00","08:00:00","600"
"3760","08:01:00","15:00:00","1500"
"3760","15:01:00","20:00:00","900"
"3760","20:01:00","22:00:00","1500"
"3761","06:00:00","08:00:00","600"
"3761","08:01:00","15:00:00","1500"
"3761","15:01:00","20:00:00","900"
"3761","20:01:00","22:00:00","1500"
"3762","06:00:00","08:00:00","600"
"3762","08:01:00","15:00:00","1500"
"3762","15:01:00","20:00:00","900"
"3762","20:01:00","22:00:00","1500"
"3763","06:00:00","08:00:00","600"
"3763","08:01:00","15:00:00","1500"
"3763","15:01:00","20:00:00","900"
"3763","20:01:00","22:00:00","1500"
"3764","06:00:00","08:00:00","600"
"3764","08:01:00","15:00:00","1500"
"3764","15:01:00","20:00:00","900"
"3764","20:01:00","22:00:00","1500"
"3765","06:00:00","08:00:00","600"
"3765","08:01:00","15:00:00","1500"
"3765","15:01:00","20:00:00","900"
"3765","20:01:00","22:00:00","1500"
"3766","06:00:00","08:00:00","600"
"3766","08:01:00","15:00:00","1500"
"3766","15:01:00","20:00:00","900"
"3766","20:01:00","22:00:00","1500"
"3767","06:00:00","08:00:00","600"
"3767","08:01:00","15:00:00","1500"
"3767","15:01:00","20:00:00","900"
"3767","20:01:00","22:00:00","1500"
"3768","06:00:00","08:00:00","600"
"3768","08:01:00","15:00:00","1500"
"3768","15:01:00","20:00:00","900"
"3768","20:01:00","22:00:00","1500"
"3769","06:00:00","08:00:00","600"
"3769","08:01:00","15:00:00","1500"
"3769","15:01:00","20:00:00","900"
"3769","20:01:00","22:00:00","1500"
"3770","06:00:00","08:00:00","600"
"3770","08:01:00","15:00:00","1500"
"3770","15:01:00","20:00:00","900"
"3770","20:01:00","22:00:00","1500"
"3771","06:00:00","08:00:00","600"
"3771","08:01:00","15:00:00","1500"
"3771","15:01:00","20:00:00","900"
"3771","20:01:00","22:00:00","1500"
"3772","06:00:00","08:00:00","600"
"3772","08:01:00","15:00:00","1500"
"3772","15:01:00","20:00:00","900"
"3772","20:01:00","22:00:00","1500"
"3773","06:00:00","08:00:00","600"
"3773","08:01:00","15:00:00","1500"
"3773","15:01:00","20:00:00","900"
"3773","20:01:00","22:00:00","1500"
"3774","06:00:00","08:00:00","600"
"3774","08:01:00","15:00:00","1500"
"3774","15:01:00","20:00:00","900"
"3774","20:01:00","22:00:00","1500"
"3775","06:00:00","08:00:00","600"
"3775","08:01:00","15:00:00","1500"
"3775","15:01:00","20:00:00","900"
"3775","20:01:00","22:00:00","1500"
"3776","06:00:00","08:00:00","600"
"3776","08:01:00","15:00:00","1500"
"3776","15:01:00","20:00:00","900"
"3776","20:01:00","22:00:00","1500"
"3777","06:00:00","08:00:00","600"
"3777","08:01:00","15:00:00","1500"
"3777","15:01:00","20:00:00","900"
"3777","20:01:00","22:00:00","1500"
"3778","06:00:00","08:00:00","600"
"3778","08:01:00","15:00:00","1500"
"3778","15:01:00","20:00:00","900"
"3778","20:01:00","22:00:00","1500"
"3779","06:00:00","08:00:00","600"
"3779","08:01:00","15:00:00","1500"
"3779","15:01:00","20:00:00","900"
"3779","20:01:00","22:00:00","1500"
"3780","06:00:00","08:00:00","600"
"3780","08:01:00","15:00:00","1500"
"3780","15:01:00","20:00:00","900"
"3780","20:01:00","22:00:00","1500"
"3781","06:00:00","08:00:00","600"
"3781","08:01:00","15:00:00","1500"
"3781","15:01:00","20:00:00","900"
"3781","20:01:00","22:00:00","1500"
"3782","06:00:00","08:00:00","600"
"3782","08:01:00","15:00:00","1500"
"3782","15:01:00","20:00:00","900"
"3782","20:01:00","22:00:00","1500"
"3783","06:00:00","08:00:00","600"
"3783","08:01:00","15:00:00","1500"
"3783","15:01:00","20:00:00","900"
"3783","20:01:00","22:00:00","1500"
"3784","06:00:00","08:00:00","600"
"3784","08:01:00","15:00:00","1500"
"3784","15:01:00","20:00:00","900"
"3784","20:01:00","22:00:00","1500"
"3785","06:00:00","08:00:00","600"
"3785","08:01:00","15:00:00","1500"
"3785","15:01:00","20:00:00","900"
"3785","20:01:00","22:00:00","1500"
"3786","06:00:00","08:00:00","600"
"3786","08:01:00","15:00:00","1500"
"3786","15:01:00","20:00:00","900"
"3786","20:01:00","22:00:00","1500"
"3787","06:00:00","08:00:00","600"
"3787","08:01:00","15:00:00","1500"
"3787","15:01:00","20:00:00","900"
"3787","20:01:00","22:00:00","1500"
"3788","06:00:00","08:00:00","600"
"3788","08:01:00","15:00:00","1500"
"3788","15:01:00","20:00:00","900"
"3788","20:01:00","22:00:00","1500"
"3789","06:00:00","08:00:00","600"
"3789","08:01:00","15:00:00","1500"
"3789","15:01:00","20:00:00","900"
"3789","20:01:00","22:00:00","1500"
"3790","06:00:00","08:00:00","600"
"3790","08:01:00","15:00:00","1500"
"3790","15:01:00","20:00:00","900"
"3790","20:01:00","22:00:00","1500"
"3791","06:00:00","08:00:00","600"
"3791","08:01:00","15:00:00","1500"
"3791","15:01:00","20:00:00","900"
"3791","20:01:00","22:00:00","1500"
"3792","06:00:00","08:00:00","600"
"3792","08:01:00","15:00:00","1500"
"3792","15:01:00","20:00:00","900"
"3792","20:01:00","22:00:00","1500"
"3793","06:00:00","08:00:00","600"
"3793","08:01:00","15:00:00","1500"
"3793","15:01:00","20:00:00","900"
"3793","20:01:00","22:00:00","1500"
"3794","06:00:00","08:00:00","600"
"3794","08:01:00","15:00:00","1500"
"3794","15:01:00","20:00:00","900"
"3794","20:01:00","22:00:00","1500"
"3795","06:00:00","08:00:00","600"
"3795","08:01:00","15:00:00","1500"
"3795","15:01:00","20:00:00","900"
"3795","20:01:00","22:00:00","1500"
"3796","06:00:00","08:00:00","600"
"3796","08:01:00","15:00:00","1500"
"3796","15:01:00","20:00:00","900"
"3796","20:01:00","22:00:00","1500"
"3797","06:00:00","08:00:00","600"
"3797","08:01:00","15:00:00","1500"
"3797","15:01:00","20:00:00","900"
"3797","20:01:00","22:00:00","1500"
"3798","06:00:00","08:00:00","600"
"3798","08:01:00","15:00:00","1500"
"3798","15:01:00","20:00:00","900"
"3798","20:01:00","22:00:00","1500"
"3799","06:00:00","08:00:00","600"
"3799","08:01:00","15:00:00","1500"
"3799","15:01:00","20:00:00","900"
"3799","20:01:00","22:00:00","1500"
"3800","06:00:00","08:00:00","600"
"3800","08:01:00","15:00:00","1500"
"3800","15:01:00","20:00:00","900"
"3800","20:01:00","22:00:00","1500"
"3801","06:00:00","08:00:00","600"
"3801","08:01:00","15:00:00","1500"
"3801","15:01:00","20:00:00","900"
"3801","20:01:00","22:00:00","1500"
"3802","06:00:00","08:00:00","600"
"3802","08:01:00","15:00:00","1500"
"3802","15:01:00","20:00:00","900"
"3802","20:01:00","22:00:00","1500"
"3803","06:00:00","08:00:00","600"
"3803","08:01:00","15:00:00","1500"
"3803","15:01:00","20:00:00","900"
"3803","20:01:00","22:00:00","1500"
"3804","06:00:00","08:00:00","600"
"3804","08:01:00","15:00:00","1500"
"3804","15:01:00","20:00:00","900"
"3804","20:01:00","22:00:00","1500"
"3805","06:00:00","08:00:00","600"
"3805","08:01:00","15:00:00","1500"
"3805","15:01:00","20:00:00","900"
"3805","20:01:00","22:00:00","1500"
"3806","06:00:00","08:00:00","600"
"3806","08:01:00","15:00:00","1500"
"3806","15:01:00","20:00:00","900"
"3806","20:01:00","22:00:00","1500"
"3807","06:00:00","08:00:00","600"
"3807","08:01:00","15:00:00","1500"
"3807","15:01:00","20:00:00","900"
"3807","20:01:00","22:00:00","1500"
"3808","06:00:00","08:00:00","600"
"3808","08:01:00","15:00:00","1500"
"3808","15:01:00","20:00:00","900"
"3808","20:01:00","22:00:00","1500"
"3809","06:00:00","08:00:00","600"
"3809","08:01:00","15:00:00","1500"
"3809","15:01:00","20:00:00","900"
"3809","20:01:00","22:00:00","1500"
"3810","06:00:00","08:00:00","600"
"3810","08:01:00","15:00:00","1500"
"3810","15:01:00","20:00:00","900"
"3810","20:01:00","22:00:00","1500"
"3811","06:00:00","08:00:00","600"
"3811","08:01:00","15:00:00","1500"
"3811","15:01:00","20:00:00","900"
"3811","20:01:00","22:00:00","1500"
"3812","06:00:00","08:00:00","600"
"3812","08:01:00","15:00:00","1500"
"3812","15:01:00","20:00:00","900"
"3812","20:01:00","22:00:00","1500"
"3813","06:00:00","08:00:00","600"
"3813","08:01:00","15:00:00","1500"
"3813","15:01:00","20:00:00","900"
"3813","20:01:00","22:00:00","1500"
"3814","06:00:00","08:00:00","600"
"3814","08:01:00","15:00:00","1500"
"3814","15:01:00","20:00:00","900"
"3814","20:01:00","22:00:00","1500"
"3815","06:00:00","08:00:00","600"
"3815","08:01:00","15:00:00","1500"
"3815","15:01:00","20:00:00","900"
"3815","20:01:00","22:00:00","1500"
"3816","06:00:00","08:00:00","600"
"3816","08:01:00","15:00:00","1500"
"3816","15:01:00","20:00:00","900"
"3816","20:01:00","22:00:00","1500"
"3817","06:00:00","08:00:00","600"
"3817","08:01:00","15:00:00","1500"
"3817","15:01:00","20:00:00","900"
"3817","20:01:00","22:00:00","1500"
"3818","06:00:00","08:00:00","600"
"3818","08:01:00","15:00:00","1500"
"3818","15:01:00","20:00:00","900"
"3818","20:01:00","22:00:00","1500"
"3819","06:00:00","08:00:00","600"
"3819","08:01:00","15:00:00","1500"
"3819","15:01:00","20:00:00","900"
"3819","20:01:00","22:00:00","1500"
"3820","06:00:00","08:00:00","600"
"3820","08:01:00","15:00:00","1500"
"3820","15:01:00","20:00:00","900"
"3820","20:01:00","22:00:00","1500"
"3821","06:00:00","08:00:00","600"
"3821","08:01:00","15:00:00","1500"
"3821","15:01:00","20:00:00","900"
"3821","20:01:00","22:00:00","1500"
"3822","06:00:00","08:00:00","600"
"3822","08:01:00","15:00:00","1500"
"3822","15:01:00","20:00:00","900"
"3822","20:01:00","22:00:00","1500"
"3823","06:00:00","08:00:00","600"
"3823","08:01:00","15:00:00","1500"
"3823","15:01:00","20:00:00","900"
"3823","20:01:00","22:00:00","1500"
"3824","06:00:00","08:00:00","600"
"3824","08:01:00","15:00:00","1500"
"3824","15:01:00","20:00:00","900"
"3824","20:01:00","22:00:00","1500"
"3825","06:00:00","08:00:00","600"
"3825","08:01:00","15:00:00","1500"
"3825","15:01:00","20:00:00","900"
"3825","20:01:00","22:00:00","1500"
"3826","06:00:00","08:00:00","600"
"3826","08:01:00","15:00:00","1500"
"3826","15:01:00","20:00:00","900"
"3826","20:01:00","22:00:00","1500"
"3827","06:00:00","08:00:00","600"
"3827","08:01:00","15:00:00","1500"
"3827","15:01:00","20:00:00","900"
"3827","20:01:00","22:00:00","1500"
"3828","06:00:00","08:00:00","600"
"3828","08:01:00","15:00:00","1500"
"3828","15:01:00","20:00:00","900"
"3828","20:01:00","22:00:00","1500"
"3829","06:00:00","08:00:00","600"
"3829","08:01:00","15:00:00","1500"
"3829","15:01:00","20:00:00","900"
"3829","20:01:00","22:00:00","1500"
"3830","06:00:00","08:00:00","600"
"3830","08:01:00","15:00:00","1500"
"3830","15:01:00","20:00:00","900"
"3830","20:01:00","22:00:00","1500"
"3831","06:00:00","08:00:00","600"
"3831","08:01:00","15:00:00","1500"
"3831","15:01:00","20:00:00","900"
"3831","20:01:00","22:00:00","1500"
"3832","06:00:00","08:00:00","600"
"3832","08:01:00","15:00:00","1500"
"3832","15:01:00","20:00:00","900"
"3832","20:01:00","22:00:00","1500"
"3833","06:00:00","08:00:00","600"
"3833","08:01:00","15:00:00","1500"
"3833","15:01:00","20:00:00","900"
"3833","20:01:00","22:00:00","1500"
"3834","06:00:00","08:00:00","600"
"3834","08:01:00","15:00:00","1500"
"3834","15:01:00","20:00:00","900"
"3834","20:01:00","22:00:00","1500"
"3835","06:00:00","08:00:00","600"
"3835","08:01:00","15:00:00","1500"
"3835","15:01:00","20:00:00","900"
"3835","20:01:00","22:00:00","1500"
"3836","06:00:00","08:00:00","600"
"3836","08:01:00","15:00:00","1500"
"3836","15:01:00","20:00:00","900"
"3836","20:01:00","22:00:00","1500"
"3837","06:00:00","08:00:00","600"
"3837","08:01:00","15:00:00","1500"
"3837","15:01:00","20:00:00","900"
"3837","20:01:00","22:00:00","1500"
"3838","06:00:00","08:00:00","600"
"3838","08:01:00","15:00:00","1500"
"3838","15:01:00","20:00:00","900"
"3838","20:01:00","22:00:00","1500"
"3839","06:00:00","08:00:00","600"
"3839","08:01:00","15:00:00","1500"
"3839","15:01:00","20:00:00","900"
"3839","20:01:00","22:00:00","1500"
"3840","06:00:00","08:00:00","600"
"3840","08:01:00","15:00:00","1500"
"3840","15:01:00","20:00:00","900"
"3840","20:01:00","22:00:00","1500"
"3841","06:00:00","08:00:00","600"
"3841","08:01:00","15:00:00","1500"
"3841","15:01:00","20:00:00","900"
"3841","20:01:00","22:00:00","1500"
"3842","06:00:00","08:00:00","600"
"3842","08:01:00","15:00:00","1500"
"3842","15:01:00","20:00:00","900"
"3842","20:01:00","22:00:00","1500"
"3843","06:00:00","08:00:00","600"
"3843","08:01:00","15:00:00","1500"
"3843","15:01:00","20:00:00","900"
"3843","20:01:00","22:00:00","1500"
"3844","06:00:00","08:00:00","600"
"3844","08:01:00","15:00:00","1500"
"3844","15:01:00","20:00:00","900"
"3844","20:01:00","22:00:00","1500"
"3845","06:00:00","08:00:00","600"
"3845","08:01:00","15:00:00","1500"
"3845","15:01:00","20:00:00","900"
"3845","20:01:00","22:00:00","1500"
"3846","06:00:00","08:00:00","600"
"3846","08:01:00","15:00:00","1500"
"3846","15:01:00","20:00:00","900"
"3846","20:01:00","22:00:00","1500"
"3847","06:00:00","08:00:00","600"
"3847","08:01:00","15:00:00","1500"
"3847","15:01:00","20:00:00","900"
"3847","20:01:00","22:00:00","1500"
"3848","06:00:00","08:00:00","600"
"3848","08:01:00","15:00:00","1500"
"3848","15:01:00","20:00:00","900"
"3848","20:01:00","22:00:00","1500"
"3849","06:00:00","08:00:00","600"
"3849","08:01:00","15:00:00","1500"
"3849","15:01:00","20:00:00","900"
"3849","20:01:00","22:00:00","1500"
"3850","06:00:00","08:00:00","600"
"3850","08:01:00","15:00:00","1500"
"3850","15:01:00","20:00:00","900"
"3850","20:01:00","22:00:00","1500"
"3851","06:00:00","08:00:00","600"
"3851","08:01:00","15:00:00","1500"
"3851","15:01:00","20:00:00","900"
"3851","20:01:00","22:00:00","1500"
"3852","06:00:00","08:00:00","600"
"3852","08:01:00","15:00:00","1500"
"3852","15:01:00","20:00:00","900"
"3852","20:01:00","22:00:00","1500"
"3853","06:00:00","08:00:00","600"
"3853","08:01:00","15:00:00","1500"
"3853","15:01:00","20:00:00","900"
"3853","20:01:00","22:00:00","1500"
"3854","06:00:00","08:00:00","600"
"3854","08:01:00","15:00:00","1500"
"3854","15:01:00","20:00:00","900"
"3854","20:01:00","22:00:00","1500"
"3855","06:00:00","08:00:00","600"
"3855","08:01:00","15:00:00","1500"
"3855","15:01:00","20:00:00","900"
"3855","20:01:00","22:00:00","1500"
"3856","06:00:00","08:00:00","600"
"3856","08:01:00","15:00:00","1500"
"3856","15:01:00","20:00:00","900"
"3856","20:01:00","22:00:00","1500"
"3857","06:00:00","08:00:00","600"
"3857","08:01:00","15:00:00","1500"
"3857","15:01:00","20:00:00","900"
"3857","20:01:00","22:00:00","1500"
"3858","06:00:00","08:00:00","600"
"3858","08:01:00","15:00:00","1500"
"3858","15:01:00","20:00:00","900"
"3858","20:01:00","22:00:00","1500"
"3859","06:00:00","08:00:00","600"
"3859","08:01:00","15:00:00","1500"
"3859","15:01:00","20:00:00","900"
"3859","20:01:00","22:00:00","1500"
"3860","06:00:00","08:00:00","600"
"3860","08:01:00","15:00:00","1500"
"3860","15:01:00","20:00:00","900"
"3860","20:01:00","22:00:00","1500"
"3861","06:00:00","08:00:00","600"
"3861","08:01:00","15:00:00","1500"
"3861","15:01:00","20:00:00","900"
"3861","20:01:00","22:00:00","1500"
"3862","06:00:00","08:00:00","600"
"3862","08:01:00","15:00:00","1500"
"3862","15:01:00","20:00:00","900"
"3862","20:01:00","22:00:00","1500"
"3863","06:00:00","08:00:00","600"
"3863","08:01:00","15:00:00","1500"
"3863","15:01:00","20:00:00","900"
"3863","20:01:00","22:00:00","1500"
"3864","06:00:00","08:00:00","600"
"3864","08:01:00","15:00:00","1500"
"3864","15:01:00","20:00:00","900"
"3864","20:01:00","22:00:00","1500"
"3865","06:00:00","08:00:00","600"
"3865","08:01:00","15:00:00","1500"
"3865","15:01:00","20:00:00","900"
"3865","20:01:00","22:00:00","1500"
"3866","06:00:00","08:00:00","600"
"3866","08:01:00","15:00:00","1500"
"3866","15:01:00","20:00:00","900"
"3866","20:01:00","22:00:00","1500"
"3867","06:00:00","08:00:00","600"
"3867","08:01:00","15:00:00","1500"
"3867","15:01:00","20:00:00","900"
"3867","20:01:00","22:00:00","1500"
"3868","06:00:00","08:00:00","600"
"3868","08:01:00","15:00:00","1500"
"3868","15:01:00","20:00:00","900"
"3868","20:01:00","22:00:00","1500"
"3869","06:00:00","08:00:00","600"
"3869","08:01:00","15:00:00","1500"
"3869","15:01:00","20:00:00","900"
"3869","20:01:00","22:00:00","1500"
"3870","06:00:00","08:00:00","600"
"3870","08:01:00","15:00:00","1500"
"3870","15:01:00","20:00:00","900"
"3870","20:01:00","22:00:00","1500"
"3871","06:00:00","08:00:00","600"
"3871","08:01:00","15:00:00","1500"
"3871","15:01:00","20:00:00","900"
"3871","20:01:00","22:00:00","1500"
"3872","06:00:00","08:00:00","600"
"3872","08:01:00","15:00:00","1500"
"3872","15:01:00","20:00:00","900"
